x,y
26555.6,-45746.8
17362.3,-35540.4
14774.3,-23828.2
-20535.4,-7645.16
9679.86,7252.58
-16789.7,24672.9
23999.4,39081.3
-3402.6,-240.711
-41958.6,-19842.8
-14511.3,-29823.1
-7958.89,26302.2
-34118.4,23124.7
-35960.1,44482.3
-4071.18,3562.99
-10865.7,683.476
-3903.87,14426
12995.8,-28042.7
-24859.9,21900.7
-34333.5,-2648.77
4161.52,29074.5
-24939.1,-42410
28563,2963.06
-5843.09,18999.4
-46791.2,-31050.2
1475.93,-10567.8
-13048.9,-49339.7
-3678.41,10751.5
-7040.53,-2195.65
11702.1,-26551.6
-11924.8,9084.2
-4808.68,18414.7
26846.3,-4624.12
37724.5,42714.7
19646.3,14635.7
26746,-46127.8
-12239,7644.91
-41900.9,-38315.3
-26514.5,23406
44585.2,24183.9
36774.8,-9064.24
-40642.9,-32586.8
-35679.1,-28118.7
49740.5,-48914.6
-42082.1,36371.8
25466.6,8540.91
-11431,-13697.7
-18049.7,28306.7
4681.55,32233.1
-32281.3,30275.8
-37155.9,-31412.1
20771.3,29516.6
-37029.4,44456.3
-42876,-39624.3
-19462.5,23730
8.62569,16441.6
-38402.8,44153.2
-46767.7,47117.3
29292.9,-27812.7
-10556.5,23175.3
31536.3,-44886.2
-45310.8,6131.84
-41669.6,15889.6
-22905.2,47695.9
2979.6,15133.4
-24887.7,10535.9
-46510.6,-33815.6
4186.84,11956.3
11915.8,4712.58
-49908.7,48360.9
-19234.9,43383.3
21362.3,-4474.85
-13837.1,-40988.3
24324.8,10418.5
7385.15,16714
7937.38,31126.9
-33961.9,12684.7
8568.03,33128.4
16492.3,16277.4
11756,22077.4
31629.9,24832.8
-3763.27,-49790.8
7527.06,-23318.9
-23268.1,-46990
-8781.53,11124.9
26902.3,39714.9
-22182,-19287.4
-21022.4,-47435.6
7031.27,35931.1
30415.7,21428.1
10856.5,14920.5
36532.3,-47867.9
41237.4,-27315.2
27863.6,-12239.1
16161.3,49567.8
-33400.6,-12715.8
-49578.5,18345.6
-9174.45,23531.3
-31805.9,-40240.9
-7772.23,-19069.9
-6409.5,-25188.1
17348.6,26266.4
-3265.71,-31985.7
-32547.3,29108.1
25295,2847.59
-7658.91,-22495.7
-18203.8,21227.6
-2599.47,41823.4
5342.51,-10070
31614.2,17042.8
-17680,-27794.5
49486.9,-28902.7
-17854.1,-12135.5
11000.9,-13557.3
3029.84,-1101.76
-38099.6,24002.9
-20278.6,-46692.6
-32626,-20250.2
-31273.1,-29593
8573,32915.8
1365.9,35268.6
-30805.9,16077.1
13634.9,13894
12657.9,6233.4
-3862.07,-21094.2
-39584.5,-29210.3
43176.5,-14277.8
45536.8,27987.1
-45849.7,29819.7
-20559,16778.7
33247.3,-33183.7
-4493.75,-20900.3
46631.7,-37651.5
-42770,20552.6
-24839.4,48554.6
12111,42196.4
-3909.44,-32663.6
1558.39,46046.6
14434.6,20408.8
44808.8,-6763.38
-28561.6,10728.9
-31188.4,-19168.6
-33345.7,-368.409
-14739.4,-8986.62
46098.4,27620.2
12663.1,-47844.5
17646.9,4201.6
-33785.3,-43530.1
-10693.6,32557.7
-26411.5,-38316
48573.8,43242.8
-9269.67,-44612.1
-33425.5,39748.9
-14948.3,2138.6
-43387.6,36722.3
32857.7,-29093.8
-35225.6,36964.4
-32144.5,-38522.2
-27874.8,-5575.03
36047.4,21913.5
-33768.1,-7567.59
33696.4,11254
43704.2,30796.7
-31797.4,-14811.8
34689.5,20499.1
28853.5,43882.9
-41351.2,47863.2
-30637.2,2742
19864.1,-45352.6
38074.3,-37432
-33567.8,1787.92
33557.6,27126.1
41433.4,47682.7
6509.7,-20167.9
48127.2,24373
23638,23872.8
3690.75,-18822.7
-17611.1,40655.9
-44816.5,-30435.5
-31958.2,12802.3
6731.65,-47661.2
-29625,30006.4
17603.4,-22380.1
-22768.4,3848
49727.9,-25237.5
26281.7,4796.81
36998.4,-40671.2
-28698,-21464.8
-43641.7,-39300.6
42745.5,-21707.4
27977.4,-8319.79
42105.4,46822.5
-29163.6,5600.52
-13230.6,-17264.9
15594.1,3543.6
-21941.8,-30235
20413.8,-8521.32
-42777.9,41964.6
-29326.4,198.88
-49831.9,40119.1
10039.8,-1617.02
-6459.79,23294.8
47529.2,40938
12468.5,-5674.23
24059.7,34770.9
28857.6,-31009.6
19015.7,426.825
18306.2,-14948.8
-778.348,-19066.8
48536.7,26137.5
48420,-46569
9498.27,2877.12
-3915.91,-38095.6
21702.9,-42585.1
-33767.6,-35457.5
19058.9,-28964
44295.4,7140.2
-3596.98,13077.3
-31603.9,-44516.9
-1651.7,2484.13
-17940.4,-244.773
48194.8,-44309.1
13036.8,-4319.42
13273.2,32099
23940.4,-27435.4
-24304.4,33782.9
-5869.59,26726.2
11636,-23483
-39095.1,-29361.3
40776.1,-36757
-34635.7,33272.9
-26525,-9193.71
14956.2,42977.1
-19504.5,42058.1
10249.9,34291.9
46631.7,-1445
8281.62,38716.7
-3787.05,24324.9
-29773.1,-31141.3
-39044.4,15937.6
-47585.9,-40320.6
-29569.3,3878.94
49787.8,21227.5
-10221.1,-44391.5
12754.4,12.614
48639.7,23949.3
-30609.4,-41319.9
-17111.5,489.264
12818.8,26337.1
-27416.4,-2512.85
42759.7,34125.7
-45378,39864.8
31741.4,-42287
-5108.47,-5996.8
17282.5,29588.9
-41454.9,-25214.5
2905.24,-35884.1
12953.1,31753
-25416.6,32018.6
-32940.5,39766.4
6432.62,32598.7
37790.5,40557.8
18692.6,-35769.1
-27172.7,2573.22
39823.1,-3275.83
36329.5,28704.5
3809.46,-21843.3
-7050.39,42813.8
-15758.7,40649.8
-33762.1,-22518.5
-28659.6,-30262.9
3952.94,-47712.6
-34758,35989
38851.4,42573.2
14230.8,-19190.5
46564.3,-29994.3
-1577.8,30658.8
903.659,17219.5
11406.7,-21295
48931.8,10888.1
24881.7,-46782
-577.034,30628.8
-40278.4,-19183.2
-10216.3,-35980.2
-27429.7,29644.8
-1251.36,-15193.6
12682.7,-23964.8
-39939.2,1425.85
-3020.07,8420.88
42443.5,-18064.8
-33388.2,26566.6
-43951.6,-26515.2
8091.01,-16234.2
-34547.3,28859.9
-9412.85,-40486.7
-13186.7,-4718.98
-44160.3,32215.6
39347.5,-37692.5
-17181.8,15183.2
28972.2,10305.6
6887.48,23113.1
-49525.6,-29011.8
-33261.5,32807.6
-38662.8,-33961.1
-12401.9,-7450.29
-32001.5,6418.62
-9444.64,8341.27
31782.1,-41063.2
1822,-21307
-37175.1,48915.3
-14488.8,1302.68
45425.6,-49436.1
21815.5,45098.9
-15924.4,20802.8
-36111.1,-9755.5
46571,-11865.9
-45118.2,-39329.1
46031,-46380.4
21818.8,-35436.1
39509.5,-2235.45
21044.5,13817.7
-33858.3,-7980.24
41049.9,-24311.6
49734.6,45188.9
-6453.41,4644.24
-47633.5,38977.5
48018,-45267.5
42406.8,-23179.9
20736.8,44948.8
34278.4,41445.4
-26769.5,-31453.1
-48312.3,-24544.4
-31706.7,-21068.9
6944.35,21467
-15288.6,17822.5
6280.99,-5266.46
19792.8,-13794.4
-4928.61,-49357.4
18705,-43469
-14279.5,-29677.1
40129.7,26221.9
-4152.79,-31774.7
-39632.3,-12029.3
11847.8,-28832.3
-38039.4,-41511.9
-498.377,1608.98
15641.3,42235.9
4610.65,3906.86
-20141,-16071
23730.3,-38065
-38583.1,-4557.89
29899.5,31907
-27217.2,-47559.2
-42742.6,7120.53
17340.7,-29083.6
-9148.28,-46792.4
11641.1,-12036.8
-27076.8,4528.91
-27964.7,-38137.5
-41729.1,48703.3
-21280.2,10074.1
-22244.5,-5145.51
-41912.2,-19927.3
-31155.1,-44480.7
22006.5,41122.7
36016.7,26546.2
7518.83,-23632.8
-22756.5,17178
40006,18236.5
-25877.7,-47646.1
-8535.32,-43701.3
12022.1,-34230.6
45504.3,-37619.7
-12257.1,582.299
-49152.2,-637.639
26335.4,-21771.9
-27401.2,-18822
34020.7,3463.1
-4651.72,31115.1
-38942.7,-12456.1
12394.5,-31589.9
21427.3,-5075.72
-48008.4,13706.4
-9797.92,-17338.3
-27072.7,-45811.4
-37434,8194.26
17179.6,-45158.1
2918.1,-12582.8
26372,-39837.7
-9386.76,-14991.1
-3230.51,43097.6
14569,-27154.1
14324.4,-19017
-34461.2,45271.4
-35328.9,23974.3
4267.14,11450.9
-37642.5,15810.4
-3652.6,-15023.8
-44817.9,-20658.7
46607.8,41498.9
42207.7,-5072.05
16335.5,39415.1
47729.5,21265.6
37795.8,33070
-29750.5,-22478.2
43847,-36201.5
-45355.2,24986.8
-27431.3,23921.3
17601.8,-28450.9
-14966.8,28336.9
10851.5,27447.7
-3379.03,18313.3
-11232.1,-18303.5
-46864.4,-12178.1
1291.94,-17193.4
6969.13,23482.4
44779.9,44717.7
-18892.8,16364.6
12024,15351.5
12403.6,-1096.64
4651.99,48196.9
31370.8,20542.1
-3267.84,13500.4
24353.9,32024.6
-43252.9,424.488
7572.19,-17278.6
46077.5,49338.7
16316.2,10342.6
-49691.4,39741.8
-12884.5,48539
23190.4,-30069.9
12005,-30163.1
-23395.4,29828.4
38893.9,14758.5
-5688.96,22650.3
2046.38,22202.1
7780.4,-27710.5
-9821.26,-12109.6
-29779.2,-16652.1
-751.937,4961.1
-11631.3,42920.7
-9578.88,-35525.2
-32258.1,45768.2
-615.239,-22561.2
41777.2,44626.6
5772.86,-18830.2
-48400,33186.1
-46529.4,-8108.55
24160.8,976.793
-6207.48,-16897.1
5382.8,12095.1
-22981.7,29996.2
-36643,26054.3
-38571.5,39211.5
-21767.4,41703.4
15408.4,-16752.7
49988.4,8270.24
5215.17,47537.4
-29092.3,-39373.3
10075.4,15620.2
19669,34545.6
-33347.7,-26766.1
7862.28,30911.7
-45543.1,31561.5
-30468.7,10108.5
24989.7,33531.5
-42358.7,-4788.03
-20303.6,27010.4
-3268.56,35772
-44309.8,-12573.4
32467.5,39650.2
42307,-25794.9
36540.7,48635
6889.01,-41870.3
-23595.1,-31232.1
7586.7,18379.9
44548.6,-23268.5
-19962.9,-30377.3
4598.32,-40277.4
23199.1,19398.4
4612.98,49436.9
-24867.8,37211.8
-13299.1,-18965.8
23463.6,-32174.1
4895.13,27697.5
-2774.38,8996.46
-35924,-39515.3
-31540.7,22777.7
33042.3,-29763.3
-40658.9,965.121
5508.11,-43762.8
-551.732,-21744.1
-17556.6,649.958
42878.9,17582.9
28618.7,36474.5
-17571.1,9267.97
-31124.4,-27039.6
28081.9,-23492
-24699.9,-21573.7
48591.2,-11923.1
-37755.4,-30384.8
21791.8,-19370.5
-43832.1,-42361.9
20990,13358
44349.1,-4564.6
48099.4,-26337.5
4088.98,-13368.8
14263.6,-4274.42
37288.2,-14427
22469.5,4915.51
-17754.3,12526.9
24862.5,-40871.3
41663.5,29684.3
-21996.5,-10073.4
-17545.6,4502.34
31363.1,36531.4
-15682.6,-44714.2
-12040,-28957.9
-37342.3,-17796.3
-33185,82.7797
-44022.3,23678.2
37423.7,-10550.2
-11573.3,5610.34
-9784.51,-40742
33092.9,-23553.3
24029.4,34878.2
-19002.4,-22463.9
-46916.7,-18199.2
23093.2,18462.8
10568.4,-28641.3
-18307.8,17393.7
526.451,8136.14
4347.29,27704.9
-20073.3,-23361
34526.8,-41787.3
-12414.7,3519.36
43453.3,48094.1
46899.6,-7466.82
4204.17,12985.5
33442.9,-30531.1
-41346.2,-25077.3
178.268,-48044.8
15858.5,-4998.39
3662.87,30824
-48545.5,40084.7
-44392.9,2968.89
42914.8,-45181.5
-34810.3,48906.7
45883.5,-12115.4
13827,-46320.2
-45487.9,-44836.5
-548.566,-48537.3
-15373.3,44500.2
49759.4,-41683
-48728.9,43353.5
41683.3,-44722.5
44400.4,4971.98
46434.2,26009.8
-4867.32,-15786.8
27512.6,11613
-34269.3,-22705.8
31283.3,1297.89
-29613.1,29130.1
-39548.6,41896.9
-25191.7,7523.87
34602.2,2905.98
34932,-40053.2
213.749,-31803.3
-32932.8,5957.29
-30092.9,20768.4
40193.9,-39826.3
20908.4,48451.8
20404,-36528.6
-6483.12,-21184.4
-28434.2,1646.44
-40795.7,6342.14
-34587.9,-2831.69
-19404.9,31842.5
-42783.7,39761.3
-28282.1,-21038.4
37753.7,10461.2
-2974.15,49539.4
-30140.1,24232.5
24051.6,-24313.8
14339,-21545.8
6041.52,10749
-28676.5,-22305.7
5334.09,10610.1
495.651,-48001.7
48360.3,42701.2
37853.9,-48968
-1063.27,16594.8
21965.5,-24832.3
-24671.4,-23735.1
-5668.57,-12877
-21786.6,-46658.9
31250.4,38333.9
-11223,-46564.4
-35664.6,47758.8
14869.5,18879
25110.6,-4741.01
-44188.3,23102.7
5512.6,-27518.7
38004.8,-1670.33
25032.1,36744.7
-6639.47,44009.7
36549.2,41299.3
25260.2,8182.17
318.821,34106.7
21489.6,48796.5
-30086.2,26785
3309.04,-30137.4
36573.4,-11601.9
8599.47,17693.3
43910.9,-37011.4
1893.63,37587.6
3444.02,10605.1
-4052.82,-24736.2
-26649.3,20430.8
35524.8,38714
23112.8,-21579.5
43625,28709.6
7147.52,-33815.7
-42576.6,-47426
-29964.4,-44480
-30486.1,-14088.7
-11870,25885.4
-41185.2,38981.5
25826.6,47538.7
-2696.6,-14259.6
1743.94,25416.3
19825.9,46970.2
17174,-23247
36216.4,-25961.4
-48079.5,31334.6
-49222.3,23381.6
-4752.71,-12885
36386.9,2341.96
-22581.5,20261.9
13405.8,49071.1
1619.25,-768.732
-30845,-44382
45099.7,1043.84
47915.9,29106.1
21808.5,38364.4
23004.7,-17445.3
-1734.93,-5454.12
39061.4,-7390.76
14082.5,-12319.1
-25876.4,-7761.76
34275.3,35250.2
-42025.5,-41123.9
21546.4,-43262.4
-12086.6,4646.96
43301.5,31211.2
-39004.6,45317.2
8147.72,-18936.1
-17182.3,-32146.7
-40673.4,40569.3
48112,-37813.9
-2212.42,37895.7
8219.13,-32614.3
38330.3,41164.7
-37000.6,24850.6
10445.6,12144.9
40958.2,-38687.2
16427.1,-39787.6
39154.5,-38747.2
19689.8,-1224.93
16526.3,-42108.6
41180.7,-15307.3
16880.7,-26544.2
2380.51,9765.06
-34781.4,-2523.64
-15582.9,31742.1
-20609.8,-10805.5
-7370.69,10030.6
-37735.8,-8710.59
-4985.08,-42387.2
28821.9,27378.6
-38573,-40441.1
-18396.5,43313.4
-29850.1,39039.2
17282.1,20397.1
42880.9,18358.7
-32261.9,-14999.3
-26270.8,6535.14
-20270.8,37415.9
-29051.6,10050.9
-32360.3,11730.9
-4343.19,11477.4
2789.65,-30604
3921.77,363.968
-42870.7,24339.1
12155.4,-22557.3
-39095.3,-22852
-16928.4,29658
-45235.8,-32456.3
7762.23,-11953.9
46426.4,4503.35
-13569,40027.6
8772.18,-24372.1
-23375.6,12293.4
25308.6,9259.46
-29655.1,-20700.9
-28472.6,1234.01
-12385,1228.88
24227,4866.73
25861.4,12640.5
-32554.6,4504.3
-23814.4,47106.7
-25575.8,-24383.8
-10892.4,-1756.37
-15467.3,-42333.3
-16601.9,-2163.1
6740.3,-39168.8
17508.4,-35177.9
38389.9,-29022.7
-31445.4,44035.6
-38332.3,-32805.3
49785.1,-17800.1
17593.9,-24697
44327.9,7217.31
-19874.7,-18469.1
19999.8,33240.2
38244.1,-17803.6
-27222.6,-46659.9
19086.9,5571.57
-5929.97,-22859.6
-38077.5,-4807.5
-24238.1,11968
-9080.25,50.3904
-47034.3,29233.1
-12581.1,21276.4
21346.9,-19705.3
-13795.8,12419.7
-5485.61,10210.1
-7710.61,15895.2
6084.78,-22166.5
2202.22,-17981.3
-40002.9,-1468.93
-49487.5,-13881.1
-40722.1,-24647.9
-28910.9,-12229.7
28766.7,-25916.5
31760.4,-41049.6
-36683.5,3713.22
-46521,-13577.6
-37764.4,-44341.8
10515.2,26024
-20325.8,43169
-21969.7,3369.57
-29180.1,-8338.19
-14618.9,22431.7
-45547.6,-11299.3
24008.3,37641.5
-14133.5,-43375.5
8457.04,1353.93
44357.9,-18370.1
16456.7,-28450.9
-24033.7,37932
35141.9,28829.5
-19061.3,42169.7
32452.1,-48779.8
-6729.52,-36832
45972.2,-41491.2
-48397.2,-26920.8
11379.4,-21654.2
-4586.89,-31185.6
24605.3,-25787.4
46258.1,18909.8
-1677.43,-34555.2
49369.6,-30275.6
20538.5,-48781.2
-37836.5,27409.4
19367.8,-44147.5
30329.6,20516.9
-40733.7,-10487.1
42445.2,41146.8
5492.25,35749.7
-13136.6,13814.9
-17392.6,20520.2
3636.65,36072.6
17660.7,-23363.2
-22699,13035.4
46532,-31708
31395.2,14260.2
29386.9,-27663.4
-43443.9,-20847.9
9007.12,-32328.7
15334.6,22659.4
5734.21,-2618.69
4085,14593.3
-36926.7,38572.5
-35626.9,-44142.4
-31110.5,19539.8
-35083.2,-35327.4
35611.3,45964.7
4975.98,-45949.5
-4496.04,-1291.13
37056.9,10519.5
25445.6,34046.2
-39866.7,-15587.2
-22973.7,41012.6
32308,47279.7
8484.12,-12101
-28917.9,-38191.9
-40352.3,-47199.5
23838.3,29890.5
22641.5,13264.6
32598.2,22746.9
1510.35,-42593.5
-3228.97,-36281.9
47863.8,-33980.8
-6341.62,-44759.9
-22134.3,-33448.3
-30088.5,7339.99
34866.2,49374.3
-4601.98,-22113.9
10976.9,-438.949
-7802.07,5933.05
-18822,-17690.8
-1564.23,29122.1
-5447.59,-11129.9
41663,3589.05
6248.69,40689.9
-22352.2,-43598
-46585.6,815.701
16299.8,12716.7
-13837.3,-18367.1
44482,-2236.89
-46939.8,-30269.1
-5844.96,-30603.4
18360.3,-49913.8
44132.6,-2207.04
-5123.19,1511.71
43631.1,-37547.6
-45532.9,-4414.34
-25269,3013.34
16711.6,6152.08
-47020.8,-20385
34792,45708.3
-27523.6,-4910.2
-32926.9,-39052
33632.2,41128.2
24032.5,20575.8
45990.5,842.168
-27879.7,-14615.6
15485,-11922
-29883.3,-34670.1
5022.43,-47495.9
48127.7,-905.779
12844.9,-43071.3
17940.5,-46586.9
10754.9,-24636.8
45161.5,-38757.1
-31489.6,8268.05
-11008,-33897.1
31554.8,45268.9
-43276,33489.4
37906.7,13329.7
1792.56,6623.05
-23854,17357.3
-42056,-16372.8
14617.9,35694
-48058.3,-34140.7
-39116,-25006
-10572.9,-43373.6
-48857,-13670
-15229.1,1731.79
14470,-2650.76
-23011.5,14813.7
45742.2,-20960.7
-40116,39054
-16068.4,27241.7
-19835.9,-32285.7
-4811.31,-38054.3
-2414.18,23625.5
47186.6,2611.03
-32287.6,-30072.9
25280.8,-43672
47198.2,-31838
20132.7,-47092.4
18082.1,-15121.4
-24120.7,45879.8
38799.8,-35657.1
29023.4,-27283.5
26004.4,-6914.6
-4857.34,-28431.4
-29556.4,-14809.7
-6970.2,-13506.8
39161.9,47841.8
-36401.4,-16273.2
42451.2,26881
-23642.4,-44255
30239.4,-41342.2
46627.6,22382.4
30575.4,3127.57
-12004.4,9311.04
-41457.6,30632.5
-27528.5,46208.5
22216.5,-48976.8
-43101.1,-6389.67
2740.71,23699.3
-39381.1,-42756
-24997.8,-29996.6
21093.9,42193.3
18684.5,29348.2
46897.6,37726
-47508.8,-5487.07
10352.5,45993.5
43655.8,-2731.7
-11503.4,48011.7
48434.8,32064.5
31782.9,-20154.4
28578.2,30446.2
37825.1,-22263.6
-19310.5,-5503.75
-34382,-36319.2
9736.73,-26324.7
-47223,20710.9
22079.1,17100.9
-10730.7,-32778.9
-23298.9,44842.4
25127.4,-49282.3
-46649.6,25213.3
7443.05,-45952.6
-32495.4,14336
-36328,2373.02
-8015.73,-39205.5
45561.5,-49009.8
27350.4,-42368
-3714.86,-37292.8
-11047.6,15119.4
46606.9,-26565.8
33574.9,-12792.4
-41091.5,-47835.5
-13127.1,12928.1
-23189.4,19932
-22093.1,-48253.8
-2739.94,-27410.5
-20264.9,-17738
7017.25,16671.7
39643.1,-17528
15494.4,-48046.4
27098.3,38804.4
5049.12,41847.6
-14181.5,-25894.8
-45883.2,-40365.4
-31548.8,14412.6
40911.6,-49165.5
-10003.3,6435.76
26378.7,35859
33568.2,30956
25389.6,17168.7
33584.6,32854
3414.95,34704
-28583,47770.9
8878.08,-3817.28
18193,47972.2
-1056.98,34437
-29977.6,386.61
34446.4,-14396.6
-22926.3,-37141.8
-6470.86,-7609.91
30897,18214.3
-37409.7,22840.7
13712.3,-27681.4
-26419.1,-13606.6
11086.5,22770.6
-43914.8,3491.06
10239.8,-12250.7
32364.6,35824.5
-47727.4,39434.6
7873.18,26770
-8879.6,1227.41
41091.3,-11513.6
45726.5,43148.5
-28847,-22519.8
-25293.1,7686.19
-25454.3,10816.9
27651.8,15027.1
-13933.5,-1071.97
11288.1,-36453
33.073,-21557.9
-19558.6,-33456.9
-38212.1,9087.52
-16581.9,-27920.7
-30455.8,-31641
-41521.4,-2337.81
-32453.7,-27519.3
-30505,17628
17434.1,-45352.9
-36080.6,-26585.7
49846,39628.5
-39805.9,48486.7
26963.9,-23406.7
-32056.8,-49624.8
16990.2,31025
47137.5,-19167.9
29801.9,17751.4
42354.6,-30863.5
-25075,-31510.1
-8394.63,24078.5
19050.5,-14423
42735.5,-44440
-42316.3,-2907.91
38281.3,16230.8
1760.37,-31260.7
-22031.7,-9640.15
31496.2,6935.25
-29835.6,-38982.2
-2959.26,3418.53
-36991.3,23233.3
-17999.5,-32405.2
6432.22,-20326.9
-42402.7,13874.3
4634.23,23187.4
-46287.5,-37373.8
11437,-18185.5
-34572.1,-2778.42
-15836.1,-33365.1
-40602.5,30202.3
-22981.4,19617.9
48457.2,-46790.7
12331.2,-1998.98
12252.5,46150.7
-45331.7,49117
-38546.1,-29075.9
-23829.1,4773.71
-18760.4,-31051.6
7290.71,-43211.4
-39439.5,12317.2
22410.2,-31295.1
46718.4,-10918.6
31824.1,37479.7
21743.2,618.626
-18195.8,-16745.3
-37653.7,-20697.7
-15127.5,-36392.8
-20472.7,3586.11
-27538.5,-49385
-26419.5,15525.9
-21783.6,38944.1
45415.9,-39514.2
-14140.1,-33117
-42877,-24310.3
-35261.8,-29672.2
46650.2,11242
-3855.36,-24612.9
-887.475,10330.5
10384.2,-17344.9
5851.54,-402.731
-34929.8,15358.2
49848.2,12990.7
-22280,29600.2
-13304,7304.87
32124.7,-14499
48550.9,27336.4
22584.4,31632.2
-8531.44,39005.9
-14195.9,15297.5
20675.1,-30917.4
-34321.2,-25515.1
49945.3,-43620
-18166.5,12805.7
12728.7,-45287.5
6297.43,27975.4
24961.7,-13633.2
23421.8,-33902.8
-29222.1,19898.8
13346.1,-13044.3
17791.6,28419.7
2266.37,5460.8
26441.7,45549.1
-45872.5,-33547.7
4280.9,-26423
3202.12,5126.67
15538.4,11869.9
6367.22,6367.1
-18825.7,-22896
8374.69,-3917.41
-5140.86,-47493.5
-3313.94,15200.7
-29299.3,24583.7
16607.6,-29229.5
26111.9,45.6518
-5232.04,-49410
-14519.9,-43299.7
-36976.7,29454.7
-43755.8,40683.8
-27351.6,12393.6
-12822.6,40961.2
9944.68,30074.1
41621.8,-19813.7
49316.2,-16016.2
38523.8,22092.9
-41702.2,11224.8
-9646.66,39177.1
-26958.2,13780.6
-21801.9,-30927.9
-18630.4,18809.3
-3271.84,41974.2
-4353.74,-32040.5
49284.8,-41799.6
-44730.7,-15350.8
-8834.6,45175
-13284.9,16125.5
-49056.2,3437.01
-46629,29693.1
-16742.9,-16974.8
5497.89,-38746.5
30840.8,-35677.5
-21397.8,-9378.82
29148.8,8352.77
-44705.3,-29055.7
-29533.4,-12956
-9013.31,22604.1
12687.7,23129.1
41360.1,40610.5
27074.6,-19030.1
5521.09,-23146.3
39238.1,8299.54
37418,43672
38702.8,-26563.1
-43135.3,-15581.4
42273,-27002
-21987,-44203.5
-22624.7,41763.7
-22634.8,22486
8982.49,-32755.3
25736.7,45714.5
-14342.3,44415.7
-5411.73,-23546.2
-42556.3,8541.96
41672.1,-45330.2
46444.5,34615.3
21846.5,10372.3
-5906.06,27817.2
49627.8,-32577.3
-8324.18,-49123.5
-7814.64,36068.5
-44361.5,-42163.1
-537.261,-30129.2
-32153,47313.4
-25544.4,-14073.9
10711.4,-31992.3
-16505.4,2068.33
-11065.3,37260.2
35562.8,-7296.07
-12421.6,-21992.3
-31916.2,-24415.5
41676.3,-4964.06
-45031,20785.2
-30426.1,-9302.24
-30623.5,-23208.3
-45263.5,14045.3
-47191.3,5576.22
-12227.2,-21769.8
18120.2,43001.4
17781.3,-11454.9
-15507.6,12348.9
-27119.3,-6813.3
-35588.9,-13929.2
-22992.8,11177.3
-26114.6,185.65
-6664.49,43469.7
26245.5,-21332.4
-31025.3,47496.9
6037.37,-16186.5
47365.7,-13121.7
39169.3,-12200.2
-35143.8,22333.2
-36932.5,8641.23
49511.4,17347.5
-28600,-31290.3
-24133.5,-48796.7
-11662.9,13053.5
-8066.62,41499.3
-45742.5,-47450.6
18348,28613.2
47958.4,-10351.7
9820.95,45664.4
8732.81,-44901.5
-2225.33,-31756.9
-30688.7,21200
14534.2,-39816
-23865.8,-35265.9
17344.8,23301.6
-5209.42,46652.7
-6227.21,-39649.5
-3120.91,-3534.35
-31494.4,-48201.3
2931.88,42797.4
-47354.7,-46172.7
30182.8,-24067.7
-19865.7,-34207.6
-13017.8,-27501.2
21831.9,11031.7
-40126.5,-15705.2
-19037.7,41433.2
12723.8,-9335.99
-36438.3,-10185.6
-40273,6162.94
-18417.4,-13390.8
33135.3,35169.4
26224,-48959
4306.22,-4293.12
27404.8,-46888.6
18406.8,31334.6
-19548,-38768.8
40622.4,-33717.5
-29004.8,7157.58
32717.4,-36089.3
-42987.2,-14555.3
44226.4,17844.9
-1534.72,-45601.4
-46823.2,46722.7
5285.52,31507.3
18254.5,34599.6
-38510.3,-49423.8
-35622.8,-27186.8
16906.7,-12526.7
-25793.2,-36179.1
-8538.81,-20649
-49481.1,-1699.64
-41637.3,-41826.7
-35123.4,43377.3
-26885.3,5681.14
18732.8,530.122
-37039.2,-11436.1
33109.8,-21554.9
25212.5,-25293.7
34568.1,11191.1
7846.01,-29071.9
23343.1,15836.1
-4367.71,-24841.5
42231.6,-18637.1
-15892.1,-7166.9
-34979.4,39612.8
27676.1,-30430.6
28971.1,-21624.9
20032.9,-5016.67
18970.3,45379.8
-33149.2,46294.2
-16538.8,-10347.4
1525.48,31516.4
-38538.1,-11652.8
21796,-27117.1
3902.78,-8448.98
-13275,-15665
46835.1,21781.8
-35926.3,-3069.7
-11826.3,36660
-29414.7,-49147
20035.4,46137.8
37814.5,-10278.7
22351.3,-3700.87
-18888.4,-39887.2
-31187.3,16531.5
35825.6,-43709.1
3200.82,21260.8
-48338.7,8451.92
-16521,-2309.55
-3729.53,32918.8
45105.1,-40126.2
17102.8,-36346.6
2104.52,-10049.8
46570.7,21662
23415,26425.1
-21286.4,35300.9
-21950.8,-34602
2750.97,41234.6
41171.1,13761.3
9418.89,26661.1
20760.4,867.636
-42701.9,45569.3
49799.4,-25693.6
8024.28,47123.4
-13577.6,-23206.4
39166,-20593.7
-35090.2,46929.6
-15857,3215.77
3065.58,-893.21
46677.4,8833.32
42731,14577.1
-27222.4,25471.2
45396.9,-22217.7
42107.4,33311.3
-16110.3,42908
28146.9,30383.8
-37210.9,40191.7
-549.658,19467.4
13812.4,-16843.3
19836.7,-45549.6
-11136.4,45919.6
20815.3,-42301.6
3119.67,-30438.9
-3449.8,29631.1
-37786.2,-43568.1
-1461.91,-9490.95
43938.3,45036.9
-25398.7,9977.1
-20591.1,40904.5
-9242.93,-44788.5
-41219.6,10046.5
42549.8,14453.9
-4574.32,21490.9
-18858.4,-10871.2
-29454.7,-20806.6
27342.9,-29785.5
-5576.67,-5319.77
14087.6,25825.6
-8703.84,25770.7
-803.638,-12130.7
15121.7,15925.4
